0,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
1,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
2,5.460000000000001,750.2400000002235,9.932086262370328,22.22,3.7777149999999997
3,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
4,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
5,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
6,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
7,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
8,2.62,316.0800000000745,4.184439413800675,10.28,4.2551875
9,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
10,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
11,4.98,686.9000000003725,9.093556799989132,19.979999999999997,3.777715
12,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
13,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
14,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
15,4.48,589.1999999992549,7.800150919411728,18.02,3.82129
16,4.48,589.1999999992549,7.800150919411728,18.020000000000003,3.82129
17,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
18,1.48,191.43999999947846,2.53438712153768,6.359999999999999,3.9861025
19,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
20,3.0,414.160000000149,5.482875941596755,12.879999999999999,3.9425274999999997
