0,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
1,2.62,316.0800000000745,4.186944807250708,10.28,3.8648649999999996
2,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
3,9.670000000000002,1227.5800000000745,16.26110385498584,32.84,3.385495
4,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
5,2.62,316.0800000000745,4.186944807250708,10.28,3.8648649999999996
6,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
7,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
8,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
9,2.62,316.0800000000745,4.186944807250708,10.28,3.8648649999999996
10,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
11,2.62,316.0800000000745,4.186944807250708,10.28,3.8648649999999996
12,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
13,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
14,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
15,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
16,2.62,316.0800000000745,4.186944807250708,10.28,3.8648649999999996
17,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
18,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
19,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
20,2.62,316.0800000000745,4.186944807250708,10.28,3.864865
